AvgTone,MentionDocTone,GKG_Tone,Source
0.3683241252302101,0.3683241252302101,0.362647325475975,Local_Source
1.04712041884817,1.04712041884817,1.02651839178785,Local_Source
1.04712041884817,1.04712041884817,1.02651839178785,Local_Source
5.642633228840129,5.642633228840129,5.34591194968553,Chinese_Source
-5.43093270365998,-5.43093270365998,-5.32099479467901,Local_Source
1.88087774294671,1.88087774294671,1.5625,Local_Source
5.04807692307692,5.04807692307692,4.58937198067633,Chinese_Source
4.02010050251256,4.02010050251256,4.02010050251256,Local_Source
3.03030303030303,3.03030303030303,2.97661233167966,Local_Source
6.5217391304347805,6.5217391304347805,6.35451505016722,Chinese_Source
2.48538011695906,2.48538011695906,2.35640648011782,Local_Source
4.0,4.0,4.47761194029851,Local_Source
2.44716351501669,2.44716351501669,2.43632336655592,Chinese_Source
-4.6218487394958,-4.6218487394958,-4.61215932914046,Local_Source
3.09050772626931,3.09050772626931,2.80777537796976,Local_Source
1.5243902439024402,1.5243902439024402,1.48809523809524,Local_Source
4.94037478705281,4.94037478705281,4.71380471380471,Local_Source
2.84090909090909,2.84090909090909,2.84090909090909,Local_Source
-4.67706013363029,-4.67706013363029,-4.43661971830986,Local_Source
4.10958904109589,4.10958904109589,4.08163265306122,Local_Source
2.58064516129033,2.58064516129033,2.50783699059561,Western_Source
-0.24630541871921,-0.24630541871921,-0.366300366300366,Local_Source
0.50761421319797,0.50761421319797,-0.497512437810945,Local_Source
0.58903488898958,0.58903488898958,0.58165548098434,Local_Source
2.3602484472049703,2.3602484472049703,2.32558139534884,Local_Source
2.3602484472049703,2.3602484472049703,2.32558139534884,Local_Source
-1.24223602484472,-1.24223602484472,-1.22574055158325,Local_Source
0.0,0.0,0.0,Local_Source
-3.40314136125654,-3.40314136125654,-3.34190231362468,Local_Source
-1.01954120645709,-1.01954120645709,-0.986031224322104,Local_Source
-2.72680145152928,-2.72680145152928,-2.60204588340451,Local_Source
1.48849797023004,1.48849797023004,1.43229166666667,Local_Source
0.53120849933599,0.53120849933599,0.513478818998716,Local_Source
-0.93676814988291,-0.93676814988291,-0.922722029988466,Local_Source
-1.32450331125828,-1.32450331125828,-0.993377483443709,Local_Source
0.21171489061397,0.21171489061397,0.20949720670391,Local_Source
-2.98210735586481,-2.98210735586481,-3.08880308880309,Western_Source
2.97619047619048,2.97619047619048,3.03030303030303,Local_Source
2.97619047619048,2.97619047619048,3.03030303030303,Local_Source
1.51618223046794,1.7625231910946202,1.806684733514,Western_Source
3.4037558685446,3.4037558685446,3.15315315315315,Local_Source
0.0,0.0,0.188323917137477,Western_Source
-3.61827227498869,-3.61827227498869,-3.48432055749129,Western_Source
0.6079027355623149,0.6079027355623149,0.596125186289121,Local_Source
-2.5641025641025696,-2.5641025641025696,-2.51322751322751,Western_Source
7.0962158760129,7.017543859649121,6.55021834061135,Local_Source
0.72388831437435,0.72388831437435,0.717213114754099,Local_Source
-1.42857142857143,-1.42857142857143,-1.15606936416185,Local_Source
-2.66839154423849,-3.08571428571428,-2.89855072463768,Western_Source
-0.23529411764705,-0.23529411764705,-0.228310502283105,Local_Source
3.73711340206186,3.73711340206186,3.6036036036036,Local_Source
1.5306122448979598,1.5306122448979598,1.45985401459854,Local_Source
2.27617602427921,2.27617602427921,2.25225225225225,Local_Source
4.581072935503308,4.581072935503308,4.46796002351558,Local_Source
4.5889101338432186,4.5889101338432186,4.17457305502846,Local_Source
2.94627383015598,2.94627383015598,2.89608177172061,Western_Source
-3.8560411311054,-3.8560411311054,-3.40314136125654,Local_Source
2.43055555555556,2.43055555555556,2.4822695035461,Local_Source
3.1055900621118,2.85714285714286,2.38095238095238,Local_Source
-0.34965034965035,-0.34965034965035,-0.15748031496063,Local_Source
-3.9117352056168495,-3.9117352056168495,-3.81791483113069,Western_Source
-1.51057401812689,-1.51057401812689,-1.21212121212121,Local_Source
2.6415094339622702,2.6415094339622702,2.55241567912489,Local_Source
0.642516466045875,0.4524886877828101,0.44776119402985,Western_Source
0.9602194787379992,0.9602194787379992,0.948509485094851,Local_Source
-4.47284345047923,-4.47284345047923,-4.45859872611465,Local_Source
2.63157894736842,2.63157894736842,2.52707581227437,Local_Source
-1.31004366812227,-1.31004366812227,-0.881057268722467,Local_Source
6.16438356164384,6.16438356164384,5.67375886524823,Local_Source
-3.16742081447964,-3.16742081447964,-2.42914979757085,Local_Source
1.26262626262626,1.26262626262626,1.24843945068664,Local_Source
1.7543859649122802,1.7543859649122802,1.70316301703163,Local_Source
0.570257077774158,0.56947608200455,0.45045045045045,Western_Source
-3.5928143712574907,-3.5928143712574907,-3.32326283987915,Local_Source
-0.23696682464455,-0.23696682464455,-0.227272727272727,Local_Source
1.02040816326531,1.02040816326531,0.598802395209581,Local_Source
5.99688473520249,-0.55045871559633,-0.544464609800363,Local_Source
-0.45317220543807,-0.45317220543807,-0.447761194029851,Local_Source
-0.827693272352359,-2.02734559170203,-1.92395785616125,Western_Source
0.802568218298561,0.802568218298561,0.778816199376947,Local_Source
-6.75422138836773,-6.75422138836773,-6.44567219152855,Local_Source
-1.6750418760469,-1.6750418760469,-1.58227848101266,Local_Source
-0.6012024048096201,-0.6012024048096201,-0.798403193612774,Local_Source
0.0829875518672198,0.0829875518672198,0.0827129859387923,Local_Source
-3.25814536340852,-3.25814536340852,-3.14769975786925,Local_Source
6.12244897959183,6.12244897959183,5.64102564102564,Local_Source
2.57510729613734,2.57510729613734,2.54237288135593,Local_Source
-4.749778987171268,-3.15040650406504,-3.09072781655035,Local_Source
-3.04127443881245,-3.04127443881245,-2.8673835125448,Western_Source
3.76432078559738,3.76432078559738,3.88978930307942,Local_Source
-0.80128205128206,3.01953818827708,3.19148936170213,Local_Source
-4.27728613569322,-4.27728613569322,-4.0,Local_Source
3.29861111111111,3.29861111111111,3.05602716468591,Local_Source
2.52365930599369,2.52365930599369,2.09580838323353,Local_Source
-14.168477600658695,-6.75422138836773,-6.44567219152855,Local_Source
-3.28638497652582,-3.28638497652582,-2.7906976744186,Local_Source
2.03045685279188,2.03045685279188,1.97856553998351,Local_Source
1.30718954248366,1.46137787056368,1.27659574468085,Western_Source
1.4586709886547802,1.4586709886547802,1.46103896103896,Local_Source
3.46129641283827,3.46129641283827,3.11968235961429,Local_Source
1.28617363344052,1.28617363344052,1.27388535031847,Local_Source
-1.76991150442478,-1.76991150442478,-2.07407407407407,Western_Source
5.52995391705069,5.52995391705069,5.42986425339367,Chinese_Source
2.43055555555555,2.43055555555555,2.02020202020202,Local_Source
-9.271523178807948,-9.271523178807948,-8.39160839160839,Western_Source
0.29498525073746,0.29498525073746,0.289435600578871,Western_Source
-3.92865367841161,-4.18353576248313,-4.02640264026403,Western_Source
0.63829787234043,0.63829787234043,0.650759219088937,Local_Source
2.69461077844311,2.69461077844311,2.76923076923077,Local_Source
0.46948356807512,0.46948356807512,0.959232613908873,Western_Source
0.10395010395011,0.10395010395011,0.203252032520325,Western_Source
6.224066390041491,6.224066390041491,6.25,Local_Source
-5.26315789473684,-5.26315789473684,-4.5662100456621,Western_Source
-0.56406124093473,-0.56406124093473,-0.468384074941452,Western_Source
1.03626943005181,1.03626943005181,1.00755667506297,Local_Source
0.73529411764706,0.73529411764706,0.722021660649819,Western_Source
2.08333333333334,2.08333333333334,1.65289256198347,Chinese_Source
3.55191256830601,3.55191256830601,3.5230352303523,Local_Source
-8.46394984326019,-8.46394984326019,-8.17610062893082,Western_Source
1.04166666666667,1.04166666666667,1.11731843575419,Local_Source
5.4054054054054115,5.4054054054054115,5.14800514800515,Local_Source
5.820105820105821,5.820105820105821,5.89812332439678,Local_Source
3.84615384615385,3.84615384615385,3.74331550802139,Chinese_Source
4.810126582278482,4.85933503836318,4.53400503778338,Chinese_Source
3.55191256830601,3.55191256830601,3.5230352303523,Local_Source
-1.1961722488038302,-1.1961722488038302,-1.16822429906542,Local_Source
5.28301886792452,5.28301886792452,5.35372848948375,Local_Source
-1.30813953488372,-1.30813953488372,-1.1611030478955,Local_Source
-2.89577466082786,-3.0010718113612,-2.86928799149841,Local_Source
-2.3415977961432497,-2.3415977961432497,-2.24867724867725,Local_Source
0.6016847172081801,0.6016847172081801,0.590318772136954,Local_Source
-8.07577268195414,-8.07577268195414,-8.02348336594912,Local_Source
1.88087774294671,1.88087774294671,1.5625,Local_Source
-0.86767895878525,-0.86956521739131,-0.869565217391304,Western_Source
5.58558558558559,5.58558558558559,5.56552962298025,Chinese_Source
0.6369426751592341,0.6369426751592341,0.634920634920635,Local_Source
1.57016683022571,1.57016683022571,1.55038759689922,Chinese_Source
-1.4450867052023102,-1.4534883720930298,-1.16618075801749,Western_Source
3.63636363636364,3.63636363636364,3.67278797996661,Local_Source
-0.74812967581047,-1.19331742243437,-1.19331742243437,Western_Source
1.1695906432748502,1.1695906432748502,1.12359550561798,Local_Source
3.84615384615385,3.84615384615385,3.91304347826087,Local_Source
0.8512769153730602,0.8512769153730602,0.807833537331701,Local_Source
-0.64308681672025,-0.64308681672025,-0.65359477124183,Local_Source
2.5998142989786404,2.5998142989786404,2.5350837483024,Local_Source
1.82648401826484,1.82648401826484,1.8348623853211,Local_Source
-1.3215859030836998,-1.3215859030836998,-1.31578947368421,Local_Source
5.59662090813094,5.59662090813094,5.52659019812305,Local_Source
2.48538011695906,2.48538011695906,2.35640648011782,Local_Source
5.820105820105821,5.820105820105821,5.83038869257951,Local_Source
1.52091254752852,1.520912528038025,1.91570881226054,Local_Source
2.22222222222222,2.22222222222222,1.86567164179104,Local_Source
0.29027576197388,0.29027576197388,0.286944045911047,Local_Source
-0.32154340836012,0.3448275862069,0.337837837837838,Local_Source
3.84615384615385,3.84615384615385,3.91304347826087,Local_Source
-1.28617363344052,-1.28617363344052,-1.16618075801749,Local_Source
4.366812227074241,4.366812227074241,3.79746835443038,Local_Source
3.6847492323439104,3.6847492323439104,3.42530922930542,Local_Source
-5.80645161290323,-4.89130434782609,-3.84615384615385,Western_Source
0.7117437722419999,0.7117437722419999,0.764419735927727,Western_Source
-0.91407678244973,-0.91407678244973,-0.915750915750916,Local_Source
-1.65605095541402,-1.65605095541402,-1.52091254752852,Local_Source
0.73710073710074,1.09289617486339,1.09289617486339,Local_Source
-0.45045045045045,-0.8849557522123911,-0.872093023255814,Western_Source
-3.5087719298245603,-3.5087719298245603,-4.54545454545454,Western_Source
0.73710073710074,0.73710073710074,0.491400491400491,Local_Source
-1.41798416680967,-1.16580310880829,-1.02432778489116,Western_Source
3.10880829015544,3.10880829015544,3.01507537688442,Local_Source
2.3602484472049703,2.3602484472049703,2.32558139534884,Local_Source
3.38600451467268,3.38600451467268,3.34821428571429,Local_Source
-0.92436974789916,-0.92436974789916,-0.820344544708778,Local_Source
2.4416135881104,2.4416135881104,2.33793836344315,Local_Source
0.28208744710861,0.28208744710861,0.27359781121751,Local_Source
2.8673835125448,2.8673835125448,2.88288288288288,Local_Source
-0.91324200913242,-0.91324200913242,-0.927357032457496,Local_Source
-2.50521920668058,-2.50521920668058,-2.60416666666667,Local_Source
8.00653594771242,8.00653594771242,7.55336617405583,Local_Source
-7.558139534883718,-7.558139534883718,-5.95238095238095,Local_Source
1.83767228177641,1.83767228177641,1.66666666666667,Local_Source
2.2964509394572,2.2964509394572,1.84804928131417,Western_Source
-4.84913793103449,-4.84913793103449,-4.4979079497908,Western_Source
-1.1627906976744198,-1.09717868338558,-0.923076923076923,Western_Source
2.7210884353741496,2.7210884353741496,2.68456375838926,Local_Source
-1.42857142857143,-1.42857142857143,-1.35669869983041,Local_Source
-4.70555085939702,-4.70555085939702,-4.4695745826602,Western_Source
-3.63036303630363,-3.63036303630363,-3.0,Local_Source
1.48232611174458,1.48232611174458,1.35287485907554,Local_Source
-2.41379310344828,-2.41379310344828,-2.24358974358974,Local_Source
-0.31948881789138,-0.31948881789138,-0.470219435736677,Western_Source
-6.19380619380619,-6.19380619380619,-5.76171875,Western_Source
3.0612244897959195,3.0612244897959195,2.4390243902439,Local_Source
2.4822695035460898,2.4822695035460898,2.12014134275618,Local_Source
-0.9708737864077628,-0.9708737864077628,-1.13851992409867,Local_Source
0.327821003677563,0.31653274896518,0.301414328773475,Western_Source
0.327821003677563,0.31653274896518,0.301414328773475,Western_Source
2.7027027027027,2.7027027027027,2.5974025974026,Local_Source
-3.3546325878594305,-3.3546325878594305,-3.14465408805031,Local_Source
1.00853374709077,1.00853374709077,0.982615268329554,Local_Source
-1.46412884333821,-1.46412884333821,-0.998573466476462,Local_Source
2.40384615384615,2.40384615384615,2.33644859813084,Local_Source
2.41379310344828,2.41379310344828,2.77777777777778,Local_Source
0.497512437810949,0.0,0.985221674876847,Chinese_Source
2.39520958083832,2.39520958083832,2.48447204968944,Local_Source
0.74119827053737,0.74119827053737,0.727713765918739,Local_Source
-1.51515151515152,-1.51515151515152,-1.25944584382872,Local_Source
1.3215859030836998,1.3215859030836998,1.33037694013304,Local_Source
4.32900432900432,4.32900432900432,3.98230088495575,Local_Source
1.92307692307692,1.70212765957447,1.3953488372093,Chinese_Source
1.76297747306562,1.76297747306562,1.69332079021637,Local_Source
-7.208387942332902,-7.208387942332902,-7.00636942675159,Local_Source
1.53172866520788,1.53172866520788,1.51187904967603,Local_Source
0.8264462809917399,0.8264462809917399,0.836820083682008,Western_Source
3.85878489326765,3.85878489326765,3.84615384615385,Local_Source
3.55191256830601,3.55191256830601,3.5230352303523,Local_Source
1.81818181818181,1.81818181818181,1.95530726256983,Local_Source
-1.52091254752852,-1.15830115830116,-1.18577075098814,Local_Source
0.615595650856703,0.61475409836065,0.616016427104723,Western_Source
-0.4166666666666599,-0.4166666666666599,-0.40983606557377,Local_Source
-0.22321428571429,-0.22321428571429,0.0,Local_Source
2.7397260273972703,2.74261603375528,2.94117647058824,Local_Source
-1.20845921450151,-1.01522842639594,-1.0,Local_Source
-0.6756756756756739,-0.6756756756756739,-0.675675675675676,Local_Source
-2.0485584218512902,-2.0485584218512902,-2.02247191011236,Local_Source
-4.21940928270043,-4.21940928270043,-3.41880341880342,Local_Source
-1.50943396226416,-1.50943396226416,-1.3189448441247,Local_Source
-4.42073170731708,-2.00501253132832,-1.96319018404908,Western_Source
-4.11764705882353,-4.11764705882353,-3.98740818467996,Western_Source
-1.4325068870523403,-1.4325068870523403,-1.36914165350184,Local_Source
-7.407407283782959,-0.5319148898124695,-1.09289617486339,Local_Source
-1.3930348258706498,-1.3930348258706498,-1.35790494665373,Western_Source
4.56140350877193,4.56140350877193,4.27631578947368,Local_Source
-5.2238805970149205,-0.6441223832528199,-0.485436893203884,Local_Source
-2.07439198855508,-2.07439198855508,-1.91082802547771,Local_Source
0.570126911812557,0.5617977528089799,0.444444444444444,Western_Source
-2.57009345794393,-2.5089605734767,-2.29885057471264,Western_Source
-0.40160642570281,-1.56695156695156,-1.53203342618384,Western_Source
-1.29589632829373,-1.29589632829373,-1.24740124740125,Local_Source
3.125,-5.68475452196383,-5.0125313283208,Local_Source
1.19940029985008,1.77725118483412,1.73812282734647,Local_Source
4.31034482758621,4.31034482758621,3.50877192982456,Local_Source
-6.75422138836773,-6.75422138836773,-6.44567219152855,Local_Source
-1.83946488294314,-1.83946488294314,-1.42630744849445,Local_Source
-7.978723404255319,1.5686274509804,1.49253731343284,Local_Source
0.90322580645161,0.90322580645161,0.85995085995086,Local_Source
-3.37837837837838,-3.37837837837838,-2.04081632653061,Local_Source
0.90322580645161,0.90322580645161,0.85995085995086,Local_Source
3.84615384615385,-8.75,-6.66666666666667,Local_Source
0.8177570093458,0.8177570093458,0.934579439252336,Local_Source
1.52671755725191,1.52671755725191,1.45348837209302,Local_Source
0.0,0.0,0.0,Local_Source
-2.25669957686883,-2.25669957686883,-2.16216216216216,Local_Source
-3.1527235428550804,-1.97585071350164,-1.8887722980063,Local_Source
0.66225165562914,0.66225165562914,0.647249190938511,Local_Source
2.52365930599369,2.52365930599369,2.09580838323353,Local_Source
-0.80385852090032,-0.80385852090032,-0.613496932515337,Local_Source
0.0,0.0,0.0,Local_Source
2.44956772334294,-0.5281690140845,-0.34965034965035,Local_Source
-2.9411764705882297,-2.9411764705882297,-2.83687943262411,Local_Source
-1.1177347242921,-3.6779324055666,-3.46820809248555,Western_Source
0.18639328984157,0.18639328984157,0.178731009830206,Local_Source
-1.88087979664747,-1.47058823529412,-1.33079847908745,Western_Source
-0.97560975609756,-0.97560975609756,-0.961538461538461,Local_Source
0.7645259938837901,0.7645259938837901,0.72992700729927,Local_Source
1.23239436619718,1.23239436619718,1.21317157712305,Local_Source
0.5704523267165601,0.56369785794814,0.445930880713489,Western_Source
5.52995391705069,5.52995391705069,5.42986425339367,Chinese_Source
5.15970515970516,5.15970515970516,4.96277915632754,Local_Source
5.543237250554321,5.543237250554321,5.19480519480519,Western_Source
-0.45045045045045,-0.45045045045045,-0.467289719626168,Local_Source
1.61290322580645,1.61290322580645,1.6260162601626,Local_Source
-6.711409395973152,-6.711409395973152,-6.37362637362637,Local_Source
-5.26315789473684,-5.26315789473684,-4.5662100456621,Western_Source
1.31940946079032,1.32450331125828,1.28617363344051,Western_Source
-9.41176470588231,-9.41176470588231,-8.56031128404669,Local_Source
-3.2534246575342407,-3.2534246575342407,-2.99750208159867,Western_Source
2.25442834138486,2.25442834138486,2.06677265500795,Local_Source
-8.46394984326019,-7.33695652173913,-7.06521739130435,Western_Source
3.84615384615385,3.84615384615385,3.74331550802139,Chinese_Source
-0.5586592178770949,0.0,0.0,Local_Source
-0.40160642570281,-0.40160642570281,-0.387596899224806,Local_Source
3.55191256830601,3.55191256830601,3.5230352303523,Local_Source
-2.05770584095707,-3.02114803625378,-3.28358208955224,Western_Source
5.58375634517767,5.58375634517767,5.46875,Local_Source
3.55191256830601,3.55191256830601,3.5230352303523,Local_Source
0.8130081300813,0.8130081300813,0.847457627118644,Local_Source
6.21828433346758,6.282722513089008,5.32994923857868,Chinese_Source
-0.12239902080783,-0.12239902080783,-0.121359223300971,Local_Source
-0.27932960893855,-0.27932960893855,-0.28169014084507,Local_Source
0.40526849037488,0.40526849037488,0.403632694248234,Local_Source
2.97619047619048,2.97619047619048,3.03030303030303,Local_Source
-0.10416666666667,-0.10416666666667,-0.102986611740474,Local_Source
1.3400335008375202,1.3400335008375202,1.36054421768707,Local_Source
-1.98961937716263,-1.98961937716263,-1.90311418685121,Local_Source
3.27153762268266,3.27153762268266,3.125,Local_Source
3.00157977883097,3.00157977883097,2.97805642633229,Local_Source
1.6666666666666698,1.6666666666666698,1.54867256637168,Local_Source
-2.44897959183673,-2.44897959183673,-2.02429149797571,Local_Source
1.11524163568773,1.11524163568773,1.0989010989011,Local_Source
4.139072847682121,4.139072847682121,4.14593698175788,Local_Source
0.65746219592373,0.65746219592373,0.707395498392283,Local_Source
3.9711191335740095,3.9711191335740095,3.690036900369,Local_Source
4.34782608695652,4.34782608695652,4.14312617702448,Chinese_Source
1.04529616724738,1.04529616724738,0.970873786407767,Local_Source
-2.81195079086116,-2.81195079086116,-2.64730999146029,Local_Source
1.83767228177641,1.83767228177641,1.66666666666667,Local_Source
1.5912897822445602,1.5912897822445602,1.50125104253545,Western_Source
1.6759776536312898,1.6759776536312898,1.70454545454545,Local_Source
5.57432432432432,5.57432432432432,5.09868421052632,Local_Source
1.78041543026706,1.78041543026706,1.48367952522255,Local_Source
-3.59212050984936,-3.59212050984936,-3.5796766743649,Local_Source
0.41685965724872,0.41685965724872,0.401785714285714,Local_Source
6.077348066298339,6.077348066298339,6.11111111111111,Local_Source
2.12636695018226,2.12636695018226,2.09769253820797,Local_Source
0.96463022508039,0.96463022508039,0.643086816720257,Local_Source
5.6506849315068495,5.6506849315068495,5.45774647887324,Chinese_Source
6.0,6.0,5.6672760511883,Chinese_Source
2.1505376344086,2.1505376344086,2.11920529801324,Local_Source
2.8747433264887,2.8747433264887,2.62096774193548,Local_Source
-0.99601593625498,-0.99601593625498,-0.798403193612774,Local_Source
2.45901639344262,2.45901639344262,2.5,Western_Source
-9.217686147245152,-9.02160101651843,-8.58208955223881,Western_Source
5.12820512820513,5.12820512820513,5.2924791086351,Local_Source
2.40700218818381,2.40700218818381,2.42290748898678,Local_Source
-1.2304250559284098,-1.1248593925759298,-0.991189427312775,Western_Source
1.28617363344052,1.28617363344052,1.27388535031847,Local_Source
0.58903488898958,0.58903488898958,0.58165548098434,Local_Source
2.6436700712705896,2.65210608424337,2.66457680250784,Western_Source
-2.6425092933360896,-3.07692307692308,-2.99572039942939,Local_Source
0.23148148148149,0.23148148148149,0.233644859813084,Local_Source
3.59712230215828,3.59712230215828,3.54295837023915,Local_Source
-0.79470198675497,-0.79470198675497,-0.769230769230769,Local_Source
-0.0918273645546401,-0.0918273645546401,-0.0893655049151025,Local_Source
-0.45351473922902,-0.45351473922902,-0.459770114942529,Local_Source
0.375,0.375,0.377833753148615,Local_Source
0.793650793650794,0.793650793650794,0.76670317634173,Local_Source
4.29292929292929,3.95778364116095,3.81578947368421,Local_Source
2.4390243902439,2.4390243902439,2.31990231990232,Local_Source
2.4390243902439,2.4390243902439,2.31990231990232,Local_Source
-4.426377597109309,-4.426377597109309,-4.14462081128748,Western_Source
-1.18694362017804,-1.0958904109589,-1.0958904109589,Western_Source
2.97619047619048,2.97619047619048,3.03030303030303,Local_Source
7.0962158760129,7.174887892376679,6.25,Local_Source
2.64235206550056,2.64235206550056,2.55763688760807,Local_Source
0.49627791563276,0.49627791563276,0.497512437810945,Local_Source
